tconst,averagerating,numvotes,primary_title,original_title,start_year,runtime_minutes,genres,Animation,Sport,Mystery,Action,Comedy,Documentary,Romance,News,War,Horror,Fantasy,Family,Music,Musical,Sci-Fi,History,Biography,Thriller,Crime,Adventure,Drama,id,release_date,title,vote_average,vote_count,Year,category,primary_name,birth_year,death_year
tt4178166,7.8,80,Dark Hearts,Dark Hearts,2014,180.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,263564,2014-04-29,Dark Hearts,4.8,4,2014,writer,Andrew Klavan,1954.0,
tt4178166,7.8,80,Dark Hearts,Dark Hearts,2014,180.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,366355,2014-11-20,Dark Hearts,7.0,1,2014,writer,Andrew Klavan,1954.0,
tt1964418,6.4,161343,Tomorrowland,Tomorrowland,2015,130.0,"Action,Adventure,Family",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,158852,2015-05-22,Tomorrowland,6.2,4610,2015,writer,Damon Lindelof,1973.0,
tt1964418,6.4,161343,Tomorrowland,Tomorrowland,2015,130.0,"Action,Adventure,Family",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,158852,2015-05-22,Tomorrowland,6.2,4610,2015,writer,Jeff Jensen,,
tt1967545,6.9,39242,Labor Day,Labor Day,2013,111.0,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130150,2013-12-27,Labor Day,6.9,546,2013,writer,Joyce Maynard,1953.0,
tt1989696,5.9,7,Torn,Torn,2010,90.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224282,2013-10-18,Torn,7.0,1,2013,writer,Christina Redmond,,
tt1989696,5.9,7,Torn,Torn,2010,90.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,257763,2013-03-02,Torn,5.3,2,2013,writer,Christina Redmond,,
tt1423636,5.9,504,Torn,Torn,2013,80.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224282,2013-10-18,Torn,7.0,1,2013,writer,Michael Richter,,
tt1423636,5.9,504,Torn,Torn,2013,80.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224282,2013-10-18,Torn,7.0,1,2013,writer,Marc Posner,,
tt1423636,5.9,504,Torn,Torn,2013,80.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,257763,2013-03-02,Torn,5.3,2,2013,writer,Michael Richter,,
tt1423636,5.9,504,Torn,Torn,2013,80.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,257763,2013-03-02,Torn,5.3,2,2013,writer,Marc Posner,,
tt2006753,5.3,1716,Heavenly Sword,Heavenly Sword,2014,85.0,"Action,Adventure,Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,256766,2014-06-30,Heavenly Sword,4.9,25,2014,writer,Todd Farmer,1968.0,
tt2034139,4.0,15124,The Last Exorcism Part II,The Last Exorcism Part II,2013,88.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,146203,2013-03-01,The Last Exorcism Part II,4.5,297,2013,writer,Huck Botko,,
tt2034139,4.0,15124,The Last Exorcism Part II,The Last Exorcism Part II,2013,88.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,146203,2013-03-01,The Last Exorcism Part II,4.5,297,2013,writer,Andrew Gurland,1971.0,
tt2034139,4.0,15124,The Last Exorcism Part II,The Last Exorcism Part II,2013,88.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,146203,2013-03-01,The Last Exorcism Part II,4.5,297,2013,writer,Damien Chazelle,1985.0,
tt2048865,3.8,785,AWOL-72,AWOL-72,2015,82.0,"Action,Thriller",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,342502,2015-08-07,AWOL-72,3.8,22,2015,writer,Cecil Chambers,,
tt2058673,5.3,53802,Point Break,Point Break,2015,114.0,"Action,Crime,Sport",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,257088,2015-12-25,Point Break,5.6,1260,2015,writer,Kurt Wimmer,1964.0,
tt2058673,5.3,53802,Point Break,Point Break,2015,114.0,"Action,Crime,Sport",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,257088,2015-12-25,Point Break,5.6,1260,2015,writer,Rick King,,
tt2058673,5.3,53802,Point Break,Point Break,2015,114.0,"Action,Crime,Sport",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,257088,2015-12-25,Point Break,5.6,1260,2015,writer,W. Peter Iliff,1957.0,
tt2061626,5.8,72,Ctrl+Alt+Compete,Ctrl+Alt+Compete,2011,58.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142131,2011-11-09,Ctrl+Alt+Compete,4.0,1,2011,writer,Matt Pizzolo,,
tt2061626,5.8,72,Ctrl+Alt+Compete,Ctrl+Alt+Compete,2011,58.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142131,2011-11-09,Ctrl+Alt+Compete,4.0,1,2011,writer,John Dorsey,,
tt2061626,5.8,72,Ctrl+Alt+Compete,Ctrl+Alt+Compete,2011,58.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142131,2011-11-09,Ctrl+Alt+Compete,4.0,1,2011,writer,John Formichella,1975.0,
tt2063781,6.8,15627,Smashed,Smashed,2012,81.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84341,2012-10-12,Smashed,6.4,134,2012,writer,Susan Burke,,
tt2083385,5.7,69,Two Days Back,Two Days Back,2011,96.0,"Horror,Mystery",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187288,2011-11-18,Two Days Back,6.0,2,2011,writer,Evan Nelson,,
tt2083385,5.7,69,Two Days Back,Two Days Back,2011,96.0,"Horror,Mystery",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187288,2011-11-18,Two Days Back,6.0,2,2011,writer,Tressa Bellows,,
tt2083385,5.7,69,Two Days Back,Two Days Back,2011,96.0,"Horror,Mystery",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187288,2011-11-18,Two Days Back,6.0,2,2011,writer,Megan Brown,,
tt2083385,5.7,69,Two Days Back,Two Days Back,2011,96.0,"Horror,Mystery",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187288,2011-11-18,Two Days Back,6.0,2,2011,writer,Adam Eisentrout,,
tt2083385,5.7,69,Two Days Back,Two Days Back,2011,96.0,"Horror,Mystery",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187288,2011-11-18,Two Days Back,6.0,2,2011,writer,Jessica Koerth,,
tt2091427,6.2,515,Treading Water,The Boy Who Smells Like Fish,2013,92.0,"Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166624,2015-03-13,Treading Water,6.2,7,2015,writer,Javier Gullón,,
tt2111392,5.2,5415,Raze,Raze,2013,87.0,"Action,Drama,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,174682,2013-04-21,Raze,5.3,78,2013,writer,Robert Beaucage,,
tt2111392,5.2,5415,Raze,Raze,2013,87.0,"Action,Drama,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,174682,2013-04-21,Raze,5.3,78,2013,writer,Kenny Gage,,
tt2126357,5.8,13109,Second Act,Second Act,2018,103.0,"Comedy,Drama,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,503616,2018-12-21,Second Act,6.2,361,2018,writer,Justin Zackham,,
tt2126357,5.8,13109,Second Act,Second Act,2018,103.0,"Comedy,Drama,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,503616,2018-12-21,Second Act,6.2,361,2018,writer,Elaine Goldsmith-Thomas,,
tt6024364,5.8,202,Jaguar,Jaguar,2016,153.0,Action,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399054,2014-09-21,Jaguar,5.0,1,2014,writer,Vijayendra Prasad,,
tt2171847,4.6,2775,Dead Mine,Dead Mine,2012,87.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190899,2012-09-30,Dead Mine,4.6,38,2012,writer,Ziad Semaan,,
tt2171867,5.2,18055,Empire State,Empire State,2013,94.0,"Crime,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,169209,2013-09-03,Empire State,5.1,340,2013,writer,Adam Mazer,,
tt2182159,8.1,47,The Cherokee Word for Water,The Cherokee Word for Water,2013,92.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220453,2013-05-01,The Cherokee Word for Water,8.7,3,2013,writer,Louise Rubacky,,
tt2182159,8.1,47,The Cherokee Word for Water,The Cherokee Word for Water,2013,92.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220453,2013-05-01,The Cherokee Word for Water,8.7,3,2013,writer,Gary Miranda,,
tt1933622,6.2,31,Mother's Milk,Mother's Milk,2011,98.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303682,2012-01-01,Mother's Milk,4.5,2,2012,writer,Edward St. Aubyn,,
tt2245084,7.8,371204,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177572,2014-11-07,Big Hero 6,7.8,10176,2014,writer,Daniel Gerson,1966.0,2016.0
tt2245084,7.8,371204,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177572,2014-11-07,Big Hero 6,7.8,10176,2014,writer,Robert L. Baird,,
tt2245084,7.8,371204,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177572,2014-11-07,Big Hero 6,7.8,10176,2014,writer,Jordan Roberts,,
tt2245084,7.8,371204,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177572,2014-11-07,Big Hero 6,7.8,10176,2014,writer,Man of Action,,
tt2245084,7.8,371204,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177572,2014-11-07,Big Hero 6,7.8,10176,2014,writer,Daniel Gerson,1966.0,2016.0
tt2245084,7.8,371204,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177572,2014-11-07,Big Hero 6,7.8,10176,2014,writer,Robert L. Baird,,
tt2245084,7.8,371204,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177572,2014-11-07,Big Hero 6,7.8,10176,2014,writer,Jordan Roberts,,
tt2245084,7.8,371204,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177572,2014-11-07,Big Hero 6,7.8,10176,2014,writer,Man of Action,,
tt2245137,3.7,68,Skyhook,Skyhook,2012,97.0,"Crime,Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,264744,2012-03-17,Skyhook,4.0,1,2012,writer,Denny Wilkins,,
tt2249081,5.8,1398,The Forgiven,The Forgiven,2017,115.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,450766,2018-03-09,The Forgiven,6.4,31,2018,writer,Michael Ashton,,
tt2250912,7.5,426302,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,315635,2017-07-07,Spider-Man: Homecoming,7.4,11585,2017,writer,Christopher Ford,,
tt2250912,7.5,426302,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,315635,2017-07-07,Spider-Man: Homecoming,7.4,11585,2017,writer,John Francis Daley,1985.0,
tt2250912,7.5,426302,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,315635,2017-07-07,Spider-Man: Homecoming,7.4,11585,2017,writer,Jonathan Goldstein,1969.0,
tt2250912,7.5,426302,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,315635,2017-07-07,Spider-Man: Homecoming,7.4,11585,2017,writer,Erik Sommers,,
tt2250912,7.5,426302,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,315635,2017-07-07,Spider-Man: Homecoming,7.4,11585,2017,writer,Chris McKenna,,
tt2303112,5.6,283,Act Like You Love Me,Act Like You Love Me,2013,88.0,"Comedy,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242551,2013-08-06,Act Like You Love Me,4.0,2,2013,writer,Don Macnab-Stark,,
tt2304953,5.7,17438,Reasonable Doubt,Reasonable Doubt,2014,91.0,"Crime,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,240916,2014-01-17,Reasonable Doubt,5.9,334,2014,writer,Peter A. Dowling,,
tt2330380,4.2,171,Specter,Specter,2012,81.0,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,279087,2014-09-09,Specter,3.5,7,2014,writer,Joe Patron,,
tt4675926,6.6,285,Walk with Me,De standhaftige,2016,105.0,"Drama,Romance,War",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,438488,2017-03-12,Walk with Me,5.9,21,2017,writer,Karina Dam,,
tt2338774,7.2,503,The Land of the Enlightened,The Land of the Enlightened,2016,87.0,"Documentary,Drama,War",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,372711,2016-02-24,The Land of the Enlightened,6.1,7,2016,writer,David Dusa,,
tt2338774,7.2,503,The Land of the Enlightened,The Land of the Enlightened,2016,87.0,"Documentary,Drama,War",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,372711,2016-02-24,The Land of the Enlightened,6.1,7,2016,writer,Herwig Deweerdt,,
tt2352802,5.5,6143,Goodbye World,Goodbye World,2013,99.0,"Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201066,2013-06-15,Goodbye World,5.4,72,2013,writer,Sarah Adina Smith,,
tt2368412,5.3,94,The Party Is Over,The Party Is Over,2015,89.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338364,2015-05-01,The Party Is Over,5.7,3,2015,writer,Julian Camillieri,,
tt2370138,3.9,161,Criticsized,Criticsized,2016,86.0,"Action,Crime,Drama",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,430099,2016-12-13,Criticsized,5.0,4,2016,writer,Renato Biribin Jr.,,
tt2372251,5.2,8663,Down a Dark Hall,Down a Dark Hall,2018,96.0,"Drama,Fantasy,Horror",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,421792,2018-08-17,Down a Dark Hall,5.4,253,2018,writer,Chris Sparling,,
tt2372251,5.2,8663,Down a Dark Hall,Down a Dark Hall,2018,96.0,"Drama,Fantasy,Horror",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,421792,2018-08-17,Down a Dark Hall,5.4,253,2018,writer,Michael Goldbach,,
tt2372251,5.2,8663,Down a Dark Hall,Down a Dark Hall,2018,96.0,"Drama,Fantasy,Horror",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,421792,2018-08-17,Down a Dark Hall,5.4,253,2018,writer,Lois Duncan,1934.0,2016.0
tt2382396,6.9,42825,Joe,Joe,2013,117.0,"Crime,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,157847,2014-04-11,Joe,6.6,514,2014,writer,Gary Hawkins,,
tt2382396,6.9,42825,Joe,Joe,2013,117.0,"Crime,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,157847,2014-04-11,Joe,6.6,514,2014,writer,Larry Brown,1951.0,2004.0
tt2393845,5.9,18238,Kill Me Three Times,Kill Me Three Times,2014,90.0,"Action,Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,237756,2015-04-10,Kill Me Three Times,5.6,260,2015,writer,James McFarland,,
tt2628830,6.1,72,Marriage Material,Marriage Material,2012,55.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134372,2012-01-12,Marriage Material,8.0,2,2012,writer,Adam Wingard,1982.0,
tt2628830,6.1,72,Marriage Material,Marriage Material,2012,55.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134372,2012-01-12,Marriage Material,8.0,2,2012,writer,Kris Swanberg,1980.0,
tt2628830,6.1,72,Marriage Material,Marriage Material,2012,55.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134372,2012-01-12,Marriage Material,8.0,2,2012,writer,Caroline White,,
tt2401097,5.6,17147,Tracers,Tracers,2015,94.0,"Action,Crime,Drama",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,290764,2015-03-20,Tracers,5.9,675,2015,writer,Leslie Bohem,1951.0,
tt2401097,5.6,17147,Tracers,Tracers,2015,94.0,"Action,Crime,Drama",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,290764,2015-03-20,Tracers,5.9,675,2015,writer,T.J. Scott,,
tt2401097,5.6,17147,Tracers,Tracers,2015,94.0,"Action,Crime,Drama",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,290764,2015-03-20,Tracers,5.9,675,2015,writer,Matt Johnson,,
tt2401097,5.6,17147,Tracers,Tracers,2015,94.0,"Action,Crime,Drama",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,290764,2015-03-20,Tracers,5.9,675,2015,writer,Kevin Lund,,
tt2459038,2.3,398,Lizzie Borden's Revenge,Lizzie Borden's Revenge,2013,83.0,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,230619,2013-10-18,Lizzie Borden's Revenge,2.1,11,2013,writer,Ted Chalmers,,
tt2459038,2.3,398,Lizzie Borden's Revenge,Lizzie Borden's Revenge,2013,83.0,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,230619,2013-10-18,Lizzie Borden's Revenge,2.1,11,2013,writer,Annie T. Conlon,,
tt2461132,5.1,31583,Happy New Year,Happy New Year,2014,180.0,"Action,Comedy,Music",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,330793,2012-12-07,Happy New Year,3.7,3,2012,writer,Mayur Puri,,
tt2461132,5.1,31583,Happy New Year,Happy New Year,2014,180.0,"Action,Comedy,Music",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,330793,2012-12-07,Happy New Year,3.7,3,2012,writer,Althea Kaushal,,
tt6417762,7.4,29,Happy New Year,Happy New Year,2017,,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330793,2012-12-07,Happy New Year,3.7,3,2012,writer,D. Satya Prakash,,
tt6417762,7.4,29,Happy New Year,Happy New Year,2017,,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330793,2012-12-07,Happy New Year,3.7,3,2012,writer,Sathyaprakash,,
tt6417762,7.4,29,Happy New Year,Happy New Year,2017,,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330793,2012-12-07,Happy New Year,3.7,3,2012,writer,Avinash Balekkala,,
tt6417762,7.4,29,Happy New Year,Happy New Year,2017,,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330793,2012-12-07,Happy New Year,3.7,3,2012,writer,Prathibha Nandakumar,,
tt6417762,7.4,29,Happy New Year,Happy New Year,2017,,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330793,2012-12-07,Happy New Year,3.7,3,2012,writer,Athi Sankar,,
tt2473602,6.9,19024,Get on Up,Get on Up,2014,139.0,"Biography,Drama,Music",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,239566,2014-08-01,Get on Up,6.7,251,2014,writer,Jez Butterworth,1969.0,
tt2473602,6.9,19024,Get on Up,Get on Up,2014,139.0,"Biography,Drama,Music",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,239566,2014-08-01,Get on Up,6.7,251,2014,writer,John-Henry Butterworth,1976.0,
tt2473602,6.9,19024,Get on Up,Get on Up,2014,139.0,"Biography,Drama,Music",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,239566,2014-08-01,Get on Up,6.7,251,2014,writer,Steven Baigelman,,
tt2473718,5.1,300,Leather,Leather,2013,101.0,"Comedy,Drama,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,272072,2013-07-21,Leather,6.0,2,2013,writer,Greg Chandler,,
tt2479384,6.8,2976,How to Be a Man,How to Be a Man,2013,85.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213417,2013-08-10,How to Be a Man,6.9,25,2013,writer,Bryan Gaynor,,
tt2486862,5.4,131,Battle Scars,Battle Scars,2015,94.0,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,416500,2017-07-14,Battle Scars,2.0,2,2017,writer,Curtis Pierce,,
tt2486862,5.4,131,Battle Scars,Battle Scars,2015,94.0,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,416500,2017-07-14,Battle Scars,2.0,2,2017,writer,Curtis Pierce,,
tt2499076,8.2,4524,The Crash Reel,The Crash Reel,2013,108.0,"Biography,Documentary,Sport",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,159138,2013-12-13,The Crash Reel,7.8,40,2013,writer,Pedro Kos,,
tt2510820,5.8,112,Community Service the Movie,Community Service the Movie,2012,69.0,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,252567,2012-07-21,Community Service the Movie,1.0,1,2012,writer,David Berry,,
tt2527660,5.7,105,Foxfur,Foxfur,2012,61.0,Fantasy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154548,2012-07-24,Foxfur,6.0,1,2012,writer,Khris Kaneff,1970.0,
tt2531334,4.4,3408,Keep Watching,Keep Watching,2017,89.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,242606,2017-10-31,Keep Watching,5.1,131,2017,writer,Joseph Dembner,,
tt2579034,4.7,81,Knock 'em Dead,Knock 'em Dead,2014,92.0,"Comedy,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,297600,2014-06-01,Knock 'em Dead,5.0,3,2014,writer,Barry Sandler,,
tt2591692,4.6,188,Boiling Pot,Boiling Pot,2015,95.0,"Crime,Drama,History",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,361608,2015-09-29,Boiling Pot,5.8,2,2015,writer,Ibrahim Ashmawey,1985.0,
tt2609326,2.5,561,The Poltergeist of Borley Forest,You Will Love Me,2013,102.0,"Horror,Mystery,Thriller",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,339345,2013-08-13,The Poltergeist of Borley Forest,3.3,25,2013,writer,R. Presley Stephens,,
tt2609326,2.5,561,The Poltergeist of Borley Forest,You Will Love Me,2013,102.0,"Horror,Mystery,Thriller",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,339345,2013-08-13,The Poltergeist of Borley Forest,3.3,25,2013,writer,Kimberly Britt,,
tt2609326,2.5,561,The Poltergeist of Borley Forest,You Will Love Me,2013,102.0,"Horror,Mystery,Thriller",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,339345,2013-08-13,The Poltergeist of Borley Forest,3.3,25,2013,writer,R. Presley Stephens,,
tt2609326,2.5,561,The Poltergeist of Borley Forest,You Will Love Me,2013,102.0,"Horror,Mystery,Thriller",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,339345,2013-08-13,The Poltergeist of Borley Forest,3.3,25,2013,writer,Kimberly Britt,,
tt2693580,6.6,3781,Miss Stevens,Miss Stevens,2016,86.0,"Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346134,2016-03-12,Miss Stevens,6.8,97,2016,writer,Jordan Horowitz,1980.0,
tt3603808,4.7,4890,The Diabolical,The Diabolical,2015,86.0,"Horror,Sci-Fi",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,323370,2015-03-16,The Diabolical,4.7,110,2015,writer,Luke Harvis,,
tt3603808,4.7,4890,The Diabolical,The Diabolical,2015,86.0,"Horror,Sci-Fi",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,323370,2015-03-16,The Diabolical,4.7,110,2015,writer,Luke Harvis,,
tt2714882,6.9,34,Black Butterfly,Black Butterfly,2013,,Crime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95522,2010-03-17,Black Butterfly,6.0,1,2010,writer,Balaji Sakthivel,,
tt2714882,6.9,34,Black Butterfly,Black Butterfly,2013,,Crime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95522,2010-03-17,Black Butterfly,6.0,1,2010,writer,J. Pallassery,,
